%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
2.0, 3237.6054808623176, -3793.5157172102595, -7350.125294938719, -4926.682105860961, -6668.687661729773, -4425.623050406343, -4899.994122981325, -4555.6878513917745, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203630193646E9, 0.0, 2025-02-17 16:26:03.019
3.0, 3236.845521550837, -3786.0278828177316, -7335.574309298314, -4955.873484119593, -6665.424307039298, -4421.040942793005, -4891.343997877121, -4546.702450120742, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.739820363019392E9, 0.0, 2025-02-17 16:26:03.019
4.0, 3236.465541895097, -3804.780996415734, -7328.600565028259, -4918.635477857051, -6691.173516651812, -4445.1584750602815, -4907.034922484747, -4559.465296204722, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203630276132E9, 0.0, 2025-02-17 16:26:03.027
5.0, 3236.5996523618287, -3826.1492641150076, -7340.894024478677, -4871.115669145068, -6712.631191328906, -4467.174943348759, -4927.64323087254, -4578.129002824903, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.739820363027648E9, 0.0, 2025-02-17 16:26:03.027
6.0, 3235.5714721168843, -3804.423368504449, -7356.74141129749, -4918.2107947124005, -6680.511734546631, -4438.855283123885, -4910.275925430766, -4565.880246863395, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203630276933E9, 0.0, 2025-02-17 16:26:03.027
7.0, 3234.364477916298, -3790.5429351977036, -7344.246786146973, -4961.215551044411, -6669.067641385513, -4426.204195762181, -4896.686064801939, -4553.09504903496, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203630277233E9, 0.0, 2025-02-17 16:26:03.027
8.0, 3234.208015705111, -3806.747949927801, -7335.395495342672, -4933.186463497456, -6692.0228829411135, -4446.92426287225, -4909.985352752848, -4563.533313695588, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203630277529E9, 0.0, 2025-02-17 16:26:03.027
9.0, 3233.6045186048173, -3830.4407990504264, -7343.084495435298, -4878.379986093043, -6719.09084547649, -4472.852286440407, -4932.292393719244, -4582.889924393884, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203630277815E9, 0.0, 2025-02-17 16:26:03.027
10.0, 3232.933966271158, -3815.487482009826, -7362.17288520013, -4909.717131819383, -6693.587505052985, -4450.768762918564, -4921.1612249805, -4575.983235357194, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203630278208E9, 0.0, 2025-02-17 16:26:03.027
11.0, 3233.649222093728, -3797.851955634589, -7355.60147233027, -4967.049356347246, -6675.594350766462, -4432.373277231846, -4904.620934083573, -4561.119325294415, 0.002, 0.9380000000000001, 0.308, 192.0, 0.0, 16.0, 29.0, 80.0, 9.0, 160.0, 0.0, 0.0, 0.0, 1.739820363027954E9, 0.0, 2025-02-17 16:26:03.027
12.0, 3234.3868296607534, -3811.553574985692, -7345.163207669641, -4949.547940438741, -6695.822679498516, -4450.277024540547, -4915.014495255291, -4568.897732364861, 0.002, 0.9380000000000001, 0.308, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203630279896E9, 0.0, 2025-02-17 16:26:03.027
